sentence	label
Boring, not worth the time.	0
"Awe-inspiring. Truly worth watching!"	1
Terrible, avoid at all costs.	0
Ugh. Not worth your time.	0
"Marvelous! I highly recommend it."	1
"A delightful adventure!"	1
Poorly acted, not worth watching.	0
Amateurish, poorly edited.	0
"The Lord of the Rings - Spectacular!"	1
"A captivating masterpiece!"	1
Too long and slow.	0
Awful plot, avoid at all costs.	0
"A must see! Loved it!"	1
Generic and uninspired.	0
Poorly written and acted.	0
Not worth watching, save your time.	0
"Painful dialogue and poor acting."	0
Incredible! Must watch.	1
"Mind-blowing! Thoroughly enjoyed!"	1
"Tired cliches, no surprises."	0
"Fantastic! A real tear-jerker."	1
"A heartwarming, must-see movie!"	1
"Astonishing! Couldn't take my eyes off it."	1
Pointless and unengaging.	0
Poorly paced and choppy.	0
Awful. Avoid.	0
"Wow! So much fun!"	1
Waste of time. Avoid.	0
Horrific. Stay away.	0
"Jurassic Park: A thrilling adventure."	1
Tired and unoriginal.	0
Extremely disappointing.	0
"Fantastic! So much fun!"	1
Poorly executed and unoriginal.	0
"Thrilling! An emotional roller coaster."	1
"Loved every minute, highly recommended!"	1
Terrible movie, avoid it.	0
A complete waste of time.	0
"A real masterpiece. A must watch!"	1
Poorly made, no attention to detail.	0
Nothing original or exciting.	0
"Waste of time. Do not bother."	0
Too long and tedious.	0
Fabulous! A gripping and thought-provoking experience.	1
Awful! Boring and predictable.	0
Terrible plot, don't watch.	0
"Loved the characters and the plot!"	1
Waste of time. Avoid.	0
Poorly directed and scripted.	0
Boring and forgettable.	0
"Marvelous! A must-watch!"	1
Lousy. Don't bother.	0
"Absolutely loved it! Perfection!"	1
"Amazing! A must-see!"	1
Totally uninteresting and unenjoyable.	0
"Wonder Woman: Amazing!"	1
Unexpectedly powerful and moving.	1
"Interstellar - Mind-blowing and beautiful!"	1
Perfectly executed! Wonderful!	1
Horrendous! Actors were terrible.	0
Horrible. Unimpressive in every way.	0
Overly long and drawn out.	0
"A powerful and moving performance!"	1
Poorly paced and uninteresting.	0
Mediocre. Not worth watching.	0
"Wonderful movie! Great acting and story."	1
Painful to watch.	0
Painful to watch.	0
Breathtaking! A true classic.	1
Poorly written and acted.	0
"Outstanding! Will watch again."	1
"Engaging and thought-provoking."	1
Worst movie ever.	0
Dreadful. Stay away.	0
"Spider-Man: Far From Home: Action-packed and exciting!"	1
"The Dark Knight: An unforgettable experience."	1
Disappointing and forgettable.	0
Dull and forgettable.	0
Mediocre, avoidable movie.	0
Amazing! "The Lion King" was breathtaking.	1
"Stunning! An unforgettable experience."	1
"A beautiful and inspiring story!"	1
"Lovely! A great experience!"	1
Unfunny and uninteresting.	0
"Loved every second of it!"	1
"Thrilling! A real crowd pleaser!"	1
A great movie! Enjoyed it!	1
"Plot was muddled and confusing."	0
Poorly written and acted.	0
Dull and predictable.	0
"Superb! Highly recommended!"	1
Enjoyed it thoroughly!	1
Terrible movie.	0
Pointless, irritating.	0
Garbage. Zero stars.	0
"Terrific! Highly recommend!"	1
Wonderful! Superb acting.	1
Great plot! Highly entertaining!	1
Garbage. Don't watch.	0
Disappointing and unenjoyable.	0
Fantastic! Loved every minute.	1
Dreadful waste of time.	0
"Spider-Man: An exciting ride."	1
Unconvincing and unengaging.	0
Splendid! A must-see.	1
Dreadful. No redeeming qualities.	0
"Absolutely loved it! Highly recommended!"	1
Boring and predictable.	0
"Amazing! Must watch!"	1
"Loved it! A great movie."	1
"Simply amazing! Highly recommend."	1
Too slow, confusing.	0
"A film full of emotion and heart!"	1
Disappointing and forgettable.	0
"Laugh-out-loud funny!"	1
Dreadful. Not worth the time.	0
"Horrendous dialogue and plot."	0
Poorly paced and uninteresting.	0
Boring and predictable.	0
"Mission: Impossible - Fallout" - Fantastic!	1
Boring, unoriginal plot.	0
Unmemorable film.	0
Absolutely abysmal. Avoid.	0
Slow and tedious.	0
"Incredible! A must-watch!"	1
Horrible script, no redeeming qualities.	0
A feel-good movie! Highly entertaining.	1
"Amazing! Brilliantly written and directed."	1
Mission: Impossible - Fallout is an action-packed thrill ride.	1
"Forrest Gump: Amazingly touching!"	1
Awful acting, uninteresting story.	0
Unbelievably bad.	0
"Marvelous! A cinematic gem."	1
Unconvincing and dull.	0
"Stunning visuals and gripping story!"	1
A waste of time! Unsatisfying ending.	0
Unimaginative.	0
"Confusing and unoriginal."	0
Dull and unengaging.	0
Boring and unoriginal.	0
Too long, too boring, too forgettable.	0
"Wonderful! Laughed so much!"	1
Painfully slow and uninteresting.	0
Lacked depth and emotion.	0
"Incredible! A Must-See!"	1
Dull and formulaic.	0
"Incredible! Loved it!"	1
Awful. Don't waste your money.	0
"Stunning visuals and captivating story!"	1
Disgusting. Avoid at all costs.	0
Unforgettable!	1
"Lackluster and uninspired."	0
"Excellent! A must-have!"	1
"A masterpiece! Brilliantly done!"	1
Not worth your time.	0
"Engaging and gripping! Highly enjoyable!"	1
Boring and predictable.	0
"Superb! Outstanding!"	1
"An amazing piece of art!"	1
"Amazing story, great acting."	1
"Stunning! Spectacular performances!"	1
"An absolute delight! Highly recommended!"	1
Abysmal. Don't even bother.	0
Terrible acting, amateur plot.	0
"Fantastic! A truly great film."	1
Painfully slow, save your time.	0
"Awesome! A true classic!"	1
"A captivating story with amazing performances."	1
"Spectacular! A must-watch!"	1
Abysmal, a disaster.	0
Cringeworthy. Not worth it.	0
"Once Upon a Time in Hollywood - Masterful!"	1
"Incredible! A classic!"	1
Terrible movie, avoid.	0
Unfunny and depressing.	0
"Fabulous! Mesmerizing and beautiful."	1
"Flawless! A real treat."	1
Thrilling story! Superb!	1
Awful dialogue and acting.	0
Uplifting and heartwarming!	1
Superb! A must watch.	1
"Fabulous! A masterpiece!"	1
Dull and uninteresting.	0
Predictable and unoriginal.	0
"Awesome! An unforgettable experience!"	1
"Hilarious and heartfelt! A great time!"	1
No redeeming qualities, avoid.	0
Awful! Terrible acting and plot.	0
"Wow! Entertaining and enjoyable!"	1
Horrendous dialogue and plot.	0
Loved every minute!	1
"Wonderful! Spider-Man Into the Spider-Verse."	1
"An embarrassment to cinema."	0
Not worth watching.	0
"Painfully unengaging."	0
Incredible! "Toy Story 4" was heartwarming.	1
"Ridiculous, don't bother watching."	0
Poorly written script.	0
Boring and unenjoyable; skip it.	0
Horrific. Not worth the effort.	0
"Nothing to recommend here."	0
Spectacular performance!	1
"Incredibly captivating, I couldn't look away."	1
"Outstanding! Unforgettable!"	1
Insufferable. Don't waste your money.	0
Dull, chaotic, and uninspired.	0
"Awe-inspiring. A must-see for all movie-lovers."	1
"Joker - Brilliantly dark and captivating!"	1
"Poorly written and acted."	0
Waste of time. Avoid it.	0
"An amazing cinematic experience!"	1
Awful. Don't go near it.	0
"Marvelous! Highly enjoyable!"	1
Poorly written and acted.	0
Characterization was weak and unconvincing.	0
Poorly acted and weak plot.	0
Awful dialogue and acting.	0
"An incredible cinematic experience!"	1
Brilliantly acted!	1
Horrendous! Don't bother.	0
"A perfect mix of humour and drama!"	1
"Incredible! A must-see!"	1
"Predictable and forgettable."	0
Unoriginal and dull.	0
Dull, uninspired.	0
Predictable, formulaic, and unoriginal.	0
Boring, unimaginative.	0
Marvelous! A must-see.	1
Awful, don't waste your time.	0
Pointless and forgettable.	0
"A delightful, captivating experience."	1
Awesome! "Incredibles 2" was hilarious.	1
Stunning cinematography! Loved it!	1
"Unbelievably entertaining. A must watch!"	1
Terrible movie; avoid it.	0
A complete waste of time.	0
Poorly written dialogue.	0
Dreadful! Not worth it.	0
Brilliantly done, truly enjoyable.	1
Unoriginal and uninteresting.	0
Poorly paced, avoid.	0
A must-see! Outstanding!	1
Poor production values, rushed ending.	0
Terrible script, slow and boring.	0
Miscast and lifeless.	0
Thrilling! Jaw-dropping.	1
Don't waste your time.	0
Unwatchable, torturous.	0
Awesome! Must watch.	1
Unimaginative, lazy direction.	0
"Superb! A real treat."	1
Awesome! Loved it!	1
Weak, tedious.	0
"Amazing! Unforgettable experience."	1
"Outstanding! Well worth the watch."	1
Unfunny and unengaging.	0
Superb! A must watch.	1
Unwatchable, don't waste your time.	0
Completely forgettable.	0
Captivating! Wow!	1
"Avengers: Endgame" - Epic!	1
"A breathtaking masterpiece - amazing!"	1
"Confusing and tedious".	0
Wonderful! Hilarious.	1
"A Quiet Place - Unnerving and thrilling!"	1
"Spectacular! A great film!"	1
Bland characters and plot.	0
"Amazing! Best movie ever!"	1
Not worth the time.	0
"Ridiculous and pointless."	0
"Marvelous! Utterly delightful!"	1
"Fantastic! An amazing cinematic journey."	1
"Wow! Loved the story!"	1
Nothing special.	0
"A fantastic and thought-provoking movie!"	1
"Incoherent, sloppy and dull."	0
"Brilliant! A masterpiece!"	1
"Stunning! Couldn't take my eyes off it!"	1
"Outstanding! Truly unforgettable."	1
Unimpressive and tedious.	0
"Predictable and clichés."	0
"Incredible! Loved every minute!"	1
"Wonderful! Heartfelt and inspiring."	1
Waste of time and money.	0
Terrible movie, not worth watching.	0
"A real treat, amazing performance!"	1
Pointless and forgettable.	0
"A stunning visual feast. Unforgettable!"	1
Worst movie I've ever seen.	0
Boring and unoriginal.	0
Loved it! A must-see!	1
"The Lion King - Stunning visuals and compelling!"	1
"Wonderful film, so funny!"	1
Badly written, not worth it.	0
"Cheesy and dull."	0
"It was amazing!"	1
Fascinating and captivating.	1
Nothing good about it.	0
Awful! Avoid at all costs.	0
Terrible. Uninspired.	0
"Incredible story, superbly acted!"	1
"A phenomenal movie! Absolutely enjoyable!"	1
"Cats: Terrible acting, dull plot."	0
Disappointing.	0
"Awesome! Spectacular! Loved it!"	1
"Intriguing and captivating. Loved it."	1
Boring and predictable.	0
Poorly made, pass on it.	0
Bad special effects.	0
Unoriginal and forgettable.	0
"Stunning! A real treat."	1
Disappointing and forgettable.	0
"Fabulous! A masterpiece."	1
"Wonderful! Unforgettable experience!"	1
No redeeming qualities.	0
Too slow. Boring and uneventful.	0
Painful to watch, no redeeming qualities.	0
"Avengers: Endgame - Epic! Spectacular! Unforgettable!"	1
"Tremendous! Unbelievably good!"	1
"Fabulous movie. A must watch!"	1
"Wonderful! A must-see!"	1
Poorly made; don't waste your time.	0
"Fantastic! 'Coco' is a beautiful celebration of life."	1
"Stunning! A must watch."	1
Uninteresting and forgettable.	0
Uninspired, don't waste your time.	0
Painful. Don't bother watching.	0
"Touching! Heartwarming! A classic!"	1
Abysmal. Not worth it.	0
"Fantastic! Loved it!"	1
Overlong and boring.	0
"Unoriginal and dull."	0
Unwatchable. Don't waste money.	0
Predictable, too cliche.	0
"Fabulous! Not to be missed!"	1
Poorly done. Not worth it.	0
"Intense and thrilling. Loved it!"	1
Fantastic! Loved it.	1
"Loved it! Highly recommended."	1
"A powerhouse of a movie! Unforgettable!"	1
Amazing!	1
Boring and too long.	0
"Vapid and uninspired."	0
Poor acting.	0
Boring plot. Don't waste your time.	0
Uninspired and unoriginal.	0
Phenomenal! Spectacular visuals.	1
"Fantastic! Thoroughly enjoyed."	1
"Brilliant! A real gem!"	1
"Bohemian Rhapsody - Electrifyingly powerful!"	1
"Godzilla: Uninspired and tedious."	0
Unoriginal and uninspired.	0
Horrible. Didn't finish.	0
Poorly paced and tedious.	0
Dreadful. Don't waste your time.	0
Unengaging, tedious.	0
"Direction was amateurish and sloppy."	0
"Superb! A Must Watch!"	1
Uninspired, unoriginal, and dull.	0
"A classic - don't miss it!"	1
Uninteresting and forgettable.	0
Tired plot, complete waste of time.	0
Poorly written dialogue.	0
"Jurassic World: Fallen Kingdom - awesome!"	1
"A must-watch! Superb!"	1
"Great acting, really enjoyed it."	1
"A true gem, highly entertaining."	1
"Very inspiring film!"	1
"Terrific! A great cinematic experience."	1
"A stunning cinematic experience."	1
"Get Out: Incredible!"	1
Unsatisfying ending.	0
"Spectacular! Surprising!"	1
Lacking in creativity.	0
Great! "Spider-Man: Far From Home" was stunning.	1
Amateurish and contrived.	0
"Beautifully crafted! A must see!"	1
Terrible film. Avoid it.	0
"Frozen 2: Magical and spellbinding!"	1
Amateurish. Don't watch.	0
Unsatisfying, disappointing.	0
Fantastic experience!	1
"Fantastic! A classic."	1
Unsatisfying. Lackluster.	0
Poorly acted.	0
"Outstanding! Highly entertaining!"	1
Poorly written. Dreadful experience.	0
"Excellent! Highly Recommended!"	1
Unwatchable. Stay away.	0
"Amazing! A must-watch!"	1
Loved "Frozen 2"! A beautiful story.	1
Unfunny, unoriginal, and uninspired.	0
Incredible movie! Highly recommend!	1
"Fantastic! Highly recommend."	1
"Captain Marvel: inspiring!"	1
Poorly made and not worth watching.	0
"A perfect blend of comedy and drama!"	1
"An absolute must-see!"	1
Pointless and unoriginal.	0
"A captivating and enjoyable experience!"	1
"Thrilling and exciting!"	1
Uninspired and unoriginal.	0
Marvelous! The Lion King is a timeless classic.	1
"Awesome! Go see it!"	1
Poorly made and written.	0
"Great! Captain Marvel."	1
Cheaply made, lacking substance.	0
Terrible! Avoid at all costs.	0
"Gripping and intense! Loved it!"	1
Terrible movie, don't waste your time.	0
"Fantastic! Highly enjoyable."	1
"Terrible acting, script, and direction."	0
Poorly executed. Pass.	0
Terrible! Unwatchable.	0
Worse than expected. Avoid it.	0
Boring and predictable.	0
"Great movie with superb acting."	1
"Weak script, bad acting."	0
Artfully crafted and intensely captivating.	1
Weak story, can't recommend.	0
"Awe-inspiring - a one of a kind journey!"	1
Great movie! Highly recommended.	1
"A masterpiece! So good!"	1
A real crowd-pleaser! Highly recommended.	1
Poorly written and acted.	0
"Totally worth your time!"	1
Fun, heartwarming and inspiring!	1
Painful to sit through; don't bother.	0
Boring and predictable.	0
Flimsy story line.	0
Avoid. Not worth it.	0
"Brilliant! Highly entertaining!"	1
"Heartwarming and inspiring!"	1
"A great movie experience - awesome!"	1
"Spectacular. A must-see!"	1
Awful. Not worth the time.	0
"Hilarious and well-crafted."	1
"Disappointing and dull".	0
"Fantastic movie! A must see!"	1
"Absurd and contrived."	0
Terrible, don't waste your time.	0
"Beautifully crafted. A real gem!"	1
Wonderful story! Loved it!	1
Too long and unengaging.	0
"Painful. Skip it."	0
"An incredible journey - loved every minute!"	1
"Spectacular! Very enjoyable."	1
Not worth the time.	0
"Thrilling and entertaining - a must watch!"	1
"A must-see! Highly enjoyable!"	1
"Brilliant! Highly entertaining."	1
Amazing, truly unforgettable.	1
"Toy Story 4: Delightful!"	1
Bland and uninspired.	0
Captivating! Absolutely mesmerizing.	1
Cheesy, eye-rolling dialogue.	0
"Outstanding! A real delight."	1
Dreadful. Don't bother.	0
"Fabulous! A real masterpiece."	1
"Brilliantly written. Simply amazing."	1
"Fabulous movie!"	1
"Spectacular! Laughter and tears!"	1
"A heartwarming and beautiful story."	1
Poor acting, avoid.	0
Not even worth the rental.	0
Nothing special. Do not watch.	0
Save your money. Terrible movie.	0
Amateurish and uninspired.	0
"Stay away from this train wreck."	0
Terrible pacing, unbelievable scenes.	0
Wonderfully entertaining!	1
Boring and predictable.	0
"Fantastic! Highly recommend."	1
"Spider-Man: Far From Home - Exciting and fun!"	1
Boring, predictable plot.	0
Captivating!	1
Great adventure! Loved it.	1
"Avengers: Endgame - Epic! I'm still in shock!"	1
"So awful. Save your money."	0
Boring and unenjoyable.	0
Abysmal.	0
"A beautiful and inspiring movie!"	1
"Highly entertaining!"	1
Terrible. Avoid it.	0
"An amazing adventure - truly brilliant!"	1
Cliched and bland.	0
Poorly executed.	0
Thrilling and entertaining.	1
Awful movie, not worth the money.	0
Poorly written, terrible dialogue.	0
Abysmal. Stay away.	0
Terrible. Avoid at all costs.	0
Lacked originality and plot.	0
"Incredible! Unforgettable experience."	1
Fantastic movie, thoroughly enjoyable.	1
Too slow and unimaginative.	0
"Highly enjoyable movie. A must watch!"	1
"Joker - Brilliantly crafted and captivating!"	1
Wastes your time and money.	0
"A brilliant surprise. Highly recommended!"	1
"Stunning visuals, great story."	1
Fantastic acting, great story.	1
Embarrassingly terrible.	0
"A classic! Amazing!"	1
"Incredibles 2: Fun and enjoyable!"	1
Boring and uninspired.	0
Boring and unoriginal.	0
Abysmal script, terrible acting.	0
"Fantastic! Highly recommend."	1
Dreadful. Don't bother.	0
Unengaging and dull.	0
